BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,FPC,FPL,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
NSB,20Mar2017,Eastern,N,897,923,0,-923,,,,,,,,,,-516,-407,,,,,,,,,,,,,,,
NSB,21Mar2017,Eastern,N,923,981,0,-981,,,,,,,,,,-513,-468,,,,,,,,,,,,,,,
NSB,22Mar2017,Eastern,N,981,"1,002",0,"-1,002",,,,,,,,,,-494,-508,,,,,,,,,,,,,,,
NSB,23Mar2017,Eastern,N,"1,002",953,0,-953,,,,,,,,,,-447,-506,,,,,,,,,,,,,,,
NSB,24Mar2017,Eastern,N,953,943,0,-943,,,,,,,,,,-530,-413,,,,,,,,,,,,,,,
NSB,25Mar2017,Eastern,N,943,980,0,-980,,,,,,,,,,-495,-485,,,,,,,,,,,,,,,
NSB,26Mar2017,Eastern,N,980,"1,005",0,"-1,005",,,,,,,,,,-491,-514,,,,,,,,,,,,,,,
NSB,27Mar2017,Eastern,N,"1,005","1,023",0,"-1,023",,,,,,,,,,-307,-716,,,,,,,,,,,,,,,
NSB,28Mar2017,Eastern,N,"1,023","1,063",0,"-1,063",,,,,,,,,,-654,-409,,,,,,,,,,,,,,,
NSB,29Mar2017,Eastern,N,"1,063","1,110",0,"-1,110",,,,,,,,,,-283,-827,,,,,,,,,,,,,,,
NSB,30Mar2017,Eastern,N,"1,110","1,134",0,"-1,134",,,,,,,,,,-290,-844,,,,,,,,,,,,,,,
NSB,31Mar2017,Eastern,N,"1,134","1,185",0,"-1,185",,,,,,,,,,-592,-593,,,,,,,,,,,,,,,
NSB,01Apr2017,Eastern,N,"1,185","1,107",0,"-1,107",,,,,,,,,,-395,-711,,,,,,,,,,,,,,,
NSB,02Apr2017,Eastern,N,"1,107","1,162",0,"-1,162",,,,,,,,,,-437,-725,,,,,,,,,,,,,,,
NSB,03Apr2017,Eastern,N,"1,162","1,256",0,"-1,256",,,,,,,,,,-542,-714,,,,,,,,,,,,,,,
NSB,04Apr2017,Eastern,N,"1,256","1,003",0,"-1,003",,,,,,,,,,-402,-601,,,,,,,,,,,,,,,
NSB,05Apr2017,Eastern,N,"1,003","1,196",0,"-1,196",,,,,,,,,,-428,-768,,,,,,,,,,,,,,,
NSB,06Apr2017,Eastern,N,"1,196","1,119",0,"-1,119",,,,,,,,,,-552,-579,,,,,,,,,,,,,,,
NSB,07Apr2017,Eastern,N,"1,119",932,0,-932,,,,,,,,,,-509,-423,,,,,,,,,,,,,,,
NSB,08Apr2017,Eastern,N,932,904,0,-904,,,,,,,,,,-492,-412,,,,,,,,,,,,,,,
NSB,09Apr2017,Eastern,N,904,926,0,-926,,,,,,,,,,-466,-460,,,,,,,,,,,,,,,
NSB,10Apr2017,Eastern,N,926,990,0,-990,,,,,,,,,,-553,-437,,,,,,,,,,,,,,,
NSB,11Apr2017,Eastern,N,990,"1,045",0,"-1,045",,,,,,,,,,-600,-445,,,,,,,,,,,,,,,
NSB,12Apr2017,Eastern,N,"1,045","1,093",0,"-1,093",,,,,,,,,,-622,-471,,,,,,,,,,,,,,,
NSB,13Apr2017,Eastern,N,"1,093","1,058",0,"-1,058",,,,,,,,,,-589,-469,,,,,,,,,,,,,,,
NSB,14Apr2017,Eastern,N,"1,058","1,111",0,"-1,111",,,,,,,,,,-539,-572,,,,,,,,,,,,,,,
NSB,15Apr2017,Eastern,N,"1,111","1,150",0,"-1,150",,,,,,,,,,-153,-997,,,,,,,,,,,,,,,
NSB,16Apr2017,Eastern,N,"1,150","1,125",0,"-1,125",,,,,,,,,,455,"-1,580",,,,,,,,,,,,,,,
NSB,17Apr2017,Eastern,N,"1,125","1,076",0,"-1,076",,,,,,,,,,458,"-1,534",,,,,,,,,,,,,,,
NSB,18Apr2017,Eastern,N,"1,076","1,117",0,"-1,117",,,,,,,,,,163,"-1,280",,,,,,,,,,,,,,,
NSB,19Apr2017,Eastern,N,"1,117","1,179",0,"-1,179",,,,,,,,,,-615,-564,,,,,,,,,,,,,,,
NSB,20Apr2017,Eastern,N,"1,179","1,154",0,"-1,154",,,,,,,,,,-683,-471,,,,,,,,,,,,,,,
NSB,21Apr2017,Eastern,N,"1,154","1,136",0,"-1,136",,,,,,,,,,-548,-588,,,,,,,,,,,,,,,
NSB,22Apr2017,Eastern,N,"1,136","1,165",0,"-1,165",,,,,,,,,,-582,-583,,,,,,,,,,,,,,,
NSB,23Apr2017,Eastern,N,"1,165","1,201",0,"-1,201",,,,,,,,,,-545,-656,,,,,,,,,,,,,,,
NSB,24Apr2017,Eastern,N,"1,201","1,128",0,"-1,128",,,,,,,,,,-597,-531,,,,,,,,,,,,,,,
NSB,25Apr2017,Eastern,N,"1,128","1,011",0,"-1,011",,,,,,,,,,-509,-502,,,,,,,,,,,,,,,
NSB,26Apr2017,Eastern,N,"1,011","1,062",0,"-1,062",,,,,,,,,,-526,-536,,,,,,,,,,,,,,,
NSB,27Apr2017,Eastern,N,"1,062","1,282",0,"-1,282",,,,,,,,,,-628,-654,,,,,,,,,,,,,,,
NSB,28Apr2017,Eastern,N,"1,282","1,388",0,"-1,388",,,,,,,,,,-690,-698,,,,,,,,,,,,,,,
NSB,29Apr2017,Eastern,N,"1,388","1,362",0,"-1,362",,,,,,,,,,-706,-656,,,,,,,,,,,,,,,
NSB,30Apr2017,Eastern,N,"1,362","1,312",0,"-1,312",,,,,,,,,,-739,-573,,,,,,,,,,,,,,,
NSB,01May2017,Eastern,N,"1,312","1,311",0,"-1,311",,,,,,,,,,-692,-619,,,,,,,,,,,,,,,
NSB,02May2017,Eastern,N,"1,311","1,106",0,"-1,106",,,,,,,,,,-649,-457,,,,,,,,,,,,,,,
NSB,03May2017,Eastern,N,"1,106","1,178",0,"-1,178",,,,,,,,,,-604,-574,,,,,,,,,,,,,,,
NSB,04May2017,Eastern,N,"1,178","1,231",0,"-1,231",,,,,,,,,,-637,-594,,,,,,,,,,,,,,,
NSB,05May2017,Eastern,N,"1,231","1,030",0,"-1,030",,,,,,,,,,-614,-416,,,,,,,,,,,,,,,
NSB,06May2017,Eastern,N,"1,030",909,0,-909,,,,,,,,,,-546,-363,,,,,,,,,,,,,,,
NSB,07May2017,Eastern,N,909,962,0,-962,,,,,,,,,,-506,-456,,,,,,,,,,,,,,,
NSB,08May2017,Eastern,N,962,"1,039",0,"-1,039",,,,,,,,,,-511,-528,,,,,,,,,,,,,,,
NSB,09May2017,Eastern,N,"1,039","1,069",0,"-1,069",,,,,,,,,,-520,-549,,,,,,,,,,,,,,,
NSB,10May2017,Eastern,N,"1,069","1,181",0,"-1,181",,,,,,,,,,-751,-430,,,,,,,,,,,,,,,
NSB,11May2017,Eastern,N,"1,181","1,227",0,"-1,227",,,,,,,,,,-708,-519,,,,,,,,,,,,,,,
NSB,12May2017,Eastern,N,"1,227","1,300",0,"-1,300",,,,,,,,,,-654,-646,,,,,,,,,,,,,,,
NSB,13May2017,Eastern,N,"1,300","1,300",0,,,,,,,,,,,-590,-429,,,,,,,,,,,,,,,
NSB,14May2017,Eastern,N,"1,019","1,091",0,"-1,091",,,,,,,,,,-596,-495,,,,,,,,,,,,,,,
NSB,15May2017,Eastern,N,"1,091","1,238",0,"-1,238",,,,,,,,,,-713,-525,,,,,,,,,,,,,,,
NSB,16May2017,Eastern,N,"1,238","1,302",0,"-1,302",,,,,,,,,,-636,-666,,,,,,,,,,,,,,,
NSB,17May2017,Eastern,N,"1,302","1,371",0,"-1,371",,,,,,,,,,-623,-748,,,,,,,,,,,,,,,
NSB,18May2017,Eastern,N,"1,371","1,352",0,"-1,352",,,,,,,,,,-577,-775,,,,,,,,,,,,,,,
NSB,19May2017,Eastern,N,"1,352","1,380",0,"-1,380",,,,,,,,,,-609,-771,,,,,,,,,,,,,,,
NSB,20May2017,Eastern,N,"1,380","1,462",0,"-1,462",,,,,,,,,,-665,-797,,,,,,,,,,,,,,,
NSB,21May2017,Eastern,N,"1,462","1,390",0,"-1,390",,,,,,,,,,-591,-799,,,,,,,,,,,,,,,
NSB,22May2017,Eastern,N,"1,390","1,363",0,"-1,363",,,,,,,,,,-555,-808,,,,,,,,,,,,,,,
NSB,23May2017,Eastern,N,"1,363","1,292",0,"-1,292",,,,,,,,,,-582,-710,,,,,,,,,,,,,,,
NSB,24May2017,Eastern,N,"1,292","1,245",0,"-1,245",,,,,,,,,,-466,-779,,,,,,,,,,,,,,,
NSB,25May2017,Eastern,N,"1,245","1,192",0,"-1,192",,,,,,,,,,-515,-677,,,,,,,,,,,,,,,
NSB,26May2017,Eastern,N,"1,192","1,159",0,"-1,159",,,,,,,,,,-366,-793,,,,,,,,,,,,,,,
NSB,27May2017,Eastern,N,"1,159","1,292",0,"-1,292",,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,28May2017,Eastern,N,"1,292","1,292",0,,,,,,,,,,,-535,-910,,,,,,,,,,,,,,,
NSB,29May2017,Eastern,N,,"1,547",0,"-1,547",,,,,,,,,,-567,-980,,,,,,,,,,,,,,,
NSB,30May2017,Eastern,N,"1,547","1,484",0,"-1,484",,,,,,,,,,-626,-858,,,,,,,,,,,,,,,
NSB,31May2017,Eastern,N,"1,484","1,406",0,"-1,406",,,,,,,,,,-678,-728,,,,,,,,,,,,,,,
NSB,01Jun2017,Eastern,N,"1,406","1,288",0,"-1,288",,,,,,,,,,-624,-664,,,,,,,,,,,,,,,
NSB,02Jun2017,Eastern,N,"1,288","1,164",0,"-1,164",,,,,,,,,,-609,-557,,,,,,,,,,,,,,,
NSB,03Jun2017,Eastern,N,"1,164","1,254",0,"-1,254",,,,,,,,,,-631,-623,,,,,,,,,,,,,,,
NSB,04Jun2017,Eastern,N,"1,254","1,258",0,"-1,258",,,,,,,,,,-654,-604,,,,,,,,,,,,,,,
NSB,05Jun2017,Eastern,N,"1,258","1,249",0,"-1,249",,,,,,,,,,-639,-610,,,,,,,,,,,,,,,
NSB,06Jun2017,Eastern,N,"1,249","1,131",0,"-1,131",,,,,,,,,,-449,-682,,,,,,,,,,,,,,,
NSB,07Jun2017,Eastern,N,"1,131","1,081",0,"-1,081",,,,,,,,,,-510,-571,,,,,,,,,,,,,,,
NSB,08Jun2017,Eastern,N,"1,081","1,162",0,"-1,162",,,,,,,,,,-512,-650,,,,,,,,,,,,,,,
NSB,09Jun2017,Eastern,N,"1,162","1,304",0,"-1,304",,,,,,,,,,-770,-534,,,,,,,,,,,,,,,
NSB,10Jun2017,Eastern,N,"1,304","1,304",0,"-1,304",,,,,,,,,,-661,-643,,,,,,,,,,,,,,,
NSB,11Jun2017,Eastern,N,"1,304","1,358",0,"-1,358",,,,,,,,,,-746,-612,,,,,,,,,,,,,,,
NSB,12Jun2017,Eastern,N,"1,358","1,238",0,"-1,238",,,,,,,,,,-609,-629,,,,,,,,,,,,,,,
NSB,13Jun2017,Eastern,N,"1,238","1,163",0,"-1,163",,,,,,,,,,-658,-505,,,,,,,,,,,,,,,
NSB,14Jun2017,Eastern,N,"1,163","1,214",0,"-1,214",,,,,,,,,,-694,-520,,,,,,,,,,,,,,,
NSB,15Jun2017,Eastern,N,"1,214","1,227",0,"-1,227",,,,,,,,,,-694,-533,,,,,,,,,,,,,,,
NSB,16Jun2017,Eastern,N,"1,227","1,200",0,"-1,200",,,,,,,,,,-718,-482,,,,,,,,,,,,,,,
NSB,17Jun2017,Eastern,N,"1,200","1,361",0,"-1,361",,,,,,,,,,-752,-609,,,,,,,,,,,,,,,
NSB,18Jun2017,Eastern,N,"1,361","1,404",0,"-1,404",,,,,,,,,,-731,-673,,,,,,,,,,,,,,,
NSB,19Jun2017,Eastern,N,"1,404","1,336",0,"-1,336",,,,,,,,,,-742,-594,,,,,,,,,,,,,,,
NSB,20Jun2017,Eastern,N,"1,336","1,443",0,"-1,443",,,,,,,,,,-718,-725,,,,,,,,,,,,,,,
NSB,21Jun2017,Eastern,N,"1,443","1,456",0,"-1,456",,,,,,,,,,-788,-668,,,,,,,,,,,,,,,
NSB,22Jun2017,Eastern,N,"1,456","1,571",0,"-1,571",,,,,,,,,,-739,-832,,,,,,,,,,,,,,,
NSB,23Jun2017,Eastern,N,"1,571","1,575",0,"-1,575",,,,,,,,,,-778,-797,,,,,,,,,,,,,,,
NSB,24Jun2017,Eastern,N,"1,575","1,647",0,"-1,647",,,,,,,,,,-698,-950,,,,,,,,,,,,,,,
NSB,25Jun2017,Eastern,N,"1,647","1,538",0,"-1,538",,,,,,,,,,-700,-838,,,,,,,,,,,,,,,
NSB,26Jun2017,Eastern,N,"1,538","1,301",0,"-1,301",,,,,,,,,,-645,-656,,,,,,,,,,,,,,,
NSB,27Jun2017,Eastern,N,"1,301","1,318",0,"-1,318",,,,,,,,,,-757,-561,,,,,,,,,,,,,,,
NSB,28Jun2017,Eastern,N,"1,318","1,439",0,"-1,439",,,,,,,,,,-981,-458,,,,,,,,,,,,,,,
NSB,29Jun2017,Eastern,N,"1,439","1,577",0,"-1,577",,,,,,,,,,-931,-646,,,,,,,,,,,,,,,
NSB,30Jun2017,Eastern,N,"1,577","1,635",0,"-1,635",,,,,,,,,,-901,-734,,,,,,,,,,,,,,,
NSB,01Jul2017,Eastern,N,"1,635","1,566",0,"-1,566",,,,,,,,,,-749,-817,,,,,,,,,,,,,,,
NSB,02Jul2017,Eastern,N,"1,566","1,586",0,"-1,586",,,,,,,,,,-676,-910,,,,,,,,,,,,,,,
NSB,03Jul2017,Eastern,N,"1,586","1,560",0,"-1,560",,,,,,,,,,-702,-858,,,,,,,,,,,,,,,
NSB,04Jul2017,Eastern,N,"1,560","1,670",0,"-1,670",,,,,,,,,,-742,-928,,,,,,,,,,,,,,,
NSB,05Jul2017,Eastern,N,"1,670","1,719",0,"-1,719",,,,,,,,,,-813,-906,,,,,,,,,,,,,,,
NSB,06Jul2017,Eastern,N,"1,719","1,700",0,"-1,700",,,,,,,,,,-752,-948,,,,,,,,,,,,,,,
NSB,07Jul2017,Eastern,N,"1,700","1,699",0,"-1,699",,,,,,,,,,-704,-995,,,,,,,,,,,,,,,
NSB,08Jul2017,Eastern,N,"1,699","1,490",0,"-1,490",,,,,,,,,,-609,-881,,,,,,,,,,,,,,,
NSB,09Jul2017,Eastern,N,"1,490","1,495",0,"-1,495",,,,,,,,,,-553,-942,,,,,,,,,,,,,,,
NSB,10Jul2017,Eastern,N,"1,495","1,593",0,"-1,593",,,,,,,,,,-730,-863,,,,,,,,,,,,,,,
NSB,11Jul2017,Eastern,N,"1,593","1,627",0,"-1,627",,,,,,,,,,-823,-804,,,,,,,,,,,,,,,
NSB,12Jul2017,Eastern,N,"1,627","1,626",0,"-1,626",,,,,,,,,,-838,-788,,,,,,,,,,,,,,,
NSB,13Jul2017,Eastern,N,"1,626","1,651",0,"-1,651",,,,,,,,,,-883,-768,,,,,,,,,,,,,,,
NSB,14Jul2017,Eastern,N,"1,651","1,676",0,"-1,676",,,,,,,,,,-902,-774,,,,,,,,,,,,,,,
NSB,15Jul2017,Eastern,N,"1,676","1,683",0,"-1,683",,,,,,,,,,-773,-910,,,,,,,,,,,,,,,
NSB,16Jul2017,Eastern,N,"1,683","1,668",0,"-1,668",,,,,,,,,,-771,-897,,,,,,,,,,,,,,,
NSB,17Jul2017,Eastern,N,"1,668","1,588",0,"-1,588",,,,,,,,,,-808,-780,,,,,,,,,,,,,,,
NSB,18Jul2017,Eastern,N,"1,588","1,484",0,"-1,484",,,,,,,,,,-864,-620,,,,,,,,,,,,,,,
NSB,19Jul2017,Eastern,N,"1,484","1,491",0,"-1,491",,,,,,,,,,-879,-612,,,,,,,,,,,,,,,
NSB,20Jul2017,Eastern,N,"1,491","1,499",0,"-1,499",,,,,,,,,,-780,-719,,,,,,,,,,,,,,,
NSB,21Jul2017,Eastern,N,"1,499","1,385",0,"-1,385",,,,,,,,,,-732,-653,,,,,,,,,,,,,,,
NSB,22Jul2017,Eastern,N,"1,385","1,357",0,"-1,357",,,,,,,,,,-690,-667,,,,,,,,,,,,,,,
NSB,23Jul2017,Eastern,N,"1,357","1,270",0,"-1,270",,,,,,,,,,-666,-604,,,,,,,,,,,,,,,
NSB,24Jul2017,Eastern,N,"1,270","1,331",0,"-1,331",,,,,,,,,,-598,-733,,,,,,,,,,,,,,,
NSB,25Jul2017,Eastern,N,"1,331","1,570",0,"-1,570",,,,,,,,,,-662,-908,,,,,,,,,,,,,,,
NSB,26Jul2017,Eastern,N,"1,570","1,620",0,"-1,620",,,,,,,,,,-676,-944,,,,,,,,,,,,,,,
NSB,27Jul2017,Eastern,N,"1,620","1,548",0,"-1,548",,,,,,,,,,-597,-951,,,,,,,,,,,,,,,
NSB,28Jul2017,Eastern,N,"1,548","1,577",0,"-1,577",,,,,,,,,,-559,"-1,018",,,,,,,,,,,,,,,
NSB,29Jul2017,Eastern,N,"1,577","1,547",0,"-1,547",,,,,,,,,,-708,-839,,,,,,,,,,,,,,,
NSB,30Jul2017,Eastern,N,"1,547","1,267",0,"-1,267",,,,,,,,,,-597,-670,,,,,,,,,,,,,,,
NSB,31Jul2017,Eastern,N,"1,267","1,301",0,"-1,301",,,,,,,,,,-733,-568,,,,,,,,,,,,,,,
NSB,01Aug2017,Eastern,N,"1,301","1,470",0,"-1,470",,,,,,,,,,-966,-504,,,,,,,,,,,,,,,
NSB,02Aug2017,Eastern,N,"1,470","1,354",0,"-1,354",,,,,,,,,,-953,-401,,,,,,,,,,,,,,,
NSB,03Aug2017,Eastern,N,"1,354","1,387",0,"-1,387",,,,,,,,,,-992,-395,,,,,,,,,,,,,,,
NSB,04Aug2017,Eastern,N,"1,387","1,474",0,"-1,474",,,,,,,,,,-850,-624,,,,,,,,,,,,,,,
NSB,05Aug2017,Eastern,N,"1,474","1,488",0,"-1,488",,,,,,,,,,-557,-931,,,,,,,,,,,,,,,
NSB,06Aug2017,Eastern,N,"1,488","1,578",0,"-1,578",,,,,,,,,,-686,-892,,,,,,,,,,,,,,,
NSB,07Aug2017,Eastern,N,"1,578","1,581",0,"-1,581",,,,,,,,,,-665,-916,,,,,,,,,,,,,,,
NSB,08Aug2017,Eastern,N,"1,581","1,603",0,"-1,603",,,,,,,,,,-621,-982,,,,,,,,,,,,,,,
NSB,09Aug2017,Eastern,N,"1,603","1,625",0,"-1,625",,,,,,,,,,-426,"-1,199",,,,,,,,,,,,,,,
NSB,10Aug2017,Eastern,N,"1,625","1,633",0,"-1,633",,,,,,,,,,-663,-970,,,,,,,,,,,,,,,
NSB,11Aug2017,Eastern,N,"1,633","1,390",0,"-1,390",,,,,,,,,,-664,-726,,,,,,,,,,,,,,,
NSB,12Aug2017,Eastern,N,"1,390","1,421",0,"-1,421",,,,,,,,,,-594,-827,,,,,,,,,,,,,,,
NSB,13Aug2017,Eastern,N,"1,421","1,367",0,"-1,367",,,,,,,,,,-603,-764,,,,,,,,,,,,,,,
NSB,14Aug2017,Eastern,N,"1,367","1,524",0,"-1,524",,,,,,,,,,-633,-891,,,,,,,,,,,,,,,
NSB,15Aug2017,Eastern,N,"1,524","1,564",0,"-1,564",,,,,,,,,,-629,-935,,,,,,,,,,,,,,,
NSB,16Aug2017,Eastern,N,"1,564","1,509",0,"-1,509",,,,,,,,,,-896,-613,,,,,,,,,,,,,,,
NSB,17Aug2017,Eastern,N,"1,509","1,528",0,"-1,528",,,,,,,,,,-834,-694,,,,,,,,,,,,,,,
NSB,18Aug2017,Eastern,N,"1,528","1,527",0,"-1,527",,,,,,,,,,-896,-631,,,,,,,,,,,,,,,
NSB,19Aug2017,Eastern,N,"1,527","1,497",0,"-1,497",,,,,,,,,,-738,-759,,,,,,,,,,,,,,,
NSB,20Aug2017,Eastern,N,"1,497","1,388",0,"-1,388",,,,,,,,,,-671,-717,,,,,,,,,,,,,,,
NSB,21Aug2017,Eastern,N,"1,388","1,504",0,"-1,504",,,,,,,,,,-743,-761,,,,,,,,,,,,,,,
NSB,22Aug2017,Eastern,N,"1,504","1,552",0,"-1,552",,,,,,,,,,-816,-736,,,,,,,,,,,,,,,
NSB,23Aug2017,Eastern,N,"1,552","1,599",0,"-1,599",,,,,,,,,,-917,-682,,,,,,,,,,,,,,,
NSB,24Aug2017,Eastern,N,"1,599","1,589",0,"-1,589",,,,,,,,,,-977,-612,,,,,,,,,,,,,,,
NSB,25Aug2017,Eastern,N,"1,589","1,510",0,"-1,510",,,,,,,,,,-971,-539,,,,,,,,,,,,,,,
NSB,26Aug2017,Eastern,N,"1,510","1,424",0,"-1,424",,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,27Aug2017,Eastern,N,"1,424","1,424",0,,,,,,,,,,,-736,-546,,,,,,,,,,,,,,,
NSB,28Aug2017,Eastern,N,,"1,366",0,"-1,366",,,,,,,,,,-896,-470,,,,,,,,,,,,,,,
NSB,29Aug2017,Eastern,N,"1,366","1,308",0,"-1,308",,,,,,,,,,-843,-465,,,,,,,,,,,,,,,
NSB,30Aug2017,Eastern,N,"1,308","1,459",0,"-1,459",,,,,,,,,,-807,-652,,,,,,,,,,,,,,,
NSB,31Aug2017,Eastern,N,"1,459","1,588",0,"-1,588",,,,,,,,,,-912,-676,,,,,,,,,,,,,,,
NSB,01Sep2017,Eastern,N,"1,588","1,510",0,"-1,510",,,,,,,,,,-796,-714,,,,,,,,,,,,,,,
NSB,02Sep2017,Eastern,N,"1,510","1,385",0,"-1,385",,,,,,,,,,-731,-654,,,,,,,,,,,,,,,
NSB,03Sep2017,Eastern,N,"1,385","1,322",0,"-1,322",,,,,,,,,,-788,-534,,,,,,,,,,,,,,,
NSB,04Sep2017,Eastern,N,"1,322","1,376",0,"-1,376",,,,,,,,,,-851,-525,,,,,,,,,,,,,,,
NSB,05Sep2017,Eastern,N,"1,376","1,397",0,"-1,397",,,,,,,,,,-730,-667,,,,,,,,,,,,,,,
NSB,06Sep2017,Eastern,N,"1,397","1,368",0,"-1,368",,,,,,,,,,-781,-578,,,,,,,,,,,,,,,
NSB,07Sep2017,Eastern,N,"1,368","1,458",0,"-1,458",,,,,,,,,,-411,"-1,047",,,,,,,,,,,,,,,
NSB,08Sep2017,Eastern,N,"1,458","1,289",0,"-1,289",,,,,,,,,,-414,-875,,,,,,,,,,,,,,,
NSB,09Sep2017,Eastern,N,"1,289","1,105",0,"-1,105",,,,,,,,,,-274,-831,,,,,,,,,,,,,,,
NSB,10Sep2017,Eastern,N,"1,105",984,0,-984,,,,,,,,,,-371,-613,,,,,,,,,,,,,,,
NSB,11Sep2017,Eastern,N,984,265,0,-265,,,,,,,,,,0,-265,,,,,,,,,,,,,,,
NSB,12Sep2017,Eastern,N,265,889,0,-889,,,,,,,,,,0,-889,,,,,,,,,,,,,,,
NSB,13Sep2017,Eastern,N,889,"1,332",0,"-1,332",,,,,,,,,,-342,-990,,,,,,,,,,,,,,,
NSB,14Sep2017,Eastern,N,"1,332","1,514",0,"-1,514",,,,,,,,,,-731,-783,,,,,,,,,,,,,,,
NSB,15Sep2017,Eastern,N,"1,514","1,543",0,"-1,543",,,,,,,,,,-702,-841,,,,,,,,,,,,,,,
NSB,16Sep2017,Eastern,N,"1,543","1,553",0,"-1,553",,,,,,,,,,-679,-874,,,,,,,,,,,,,,,
NSB,17Sep2017,Eastern,N,"1,553","1,451",0,"-1,451",,,,,,,,,,-632,-819,,,,,,,,,,,,,,,
NSB,18Sep2017,Eastern,N,"1,451","1,387",0,"-1,387",,,,,,,,,,-590,-797,,,,,,,,,,,,,,,
NSB,19Sep2017,Eastern,N,"1,387","1,431",0,"-1,431",,,,,,,,,,-654,-777,,,,,,,,,,,,,,,
NSB,20Sep2017,Eastern,N,"1,431","1,444",0,"-1,444",,,,,,,,,,-546,-898,,,,,,,,,,,,,,,
NSB,21Sep2017,Eastern,N,"1,444","1,412",0,"-1,412",,,,,,,,,,-621,-791,,,,,,,,,,,,,,,
NSB,22Sep2017,Eastern,N,"1,412","1,365",0,"-1,365",,,,,,,,,,-692,-673,,,,,,,,,,,,,,,
NSB,23Sep2017,Eastern,N,"1,365","1,410",0,"-1,410",,,,,,,,,,-805,-605,,,,,,,,,,,,,,,
NSB,24Sep2017,Eastern,N,"1,410","1,501",0,"-1,501",,,,,,,,,,-586,-915,,,,,,,,,,,,,,,
NSB,25Sep2017,Eastern,N,"1,501","1,445",0,"-1,445",,,,,,,,,,-573,-872,,,,,,,,,,,,,,,
NSB,26Sep2017,Eastern,N,"1,445","1,412",0,"-1,412",,,,,,,,,,-506,-906,,,,,,,,,,,,,,,
NSB,27Sep2017,Eastern,N,"1,412","1,458",0,"-1,458",,,,,,,,,,-531,-927,,,,,,,,,,,,,,,
NSB,28Sep2017,Eastern,N,"1,458","1,501",0,"-1,501",,,,,,,,,,-568,-906,,,,,,,,,,,,,,,
NSB,29Sep2017,Eastern,N,"1,501","1,459",0,"-1,459",,,,,,,,,,-637,-816,,,,,,,,,,,,,,,
NSB,30Sep2017,Eastern,N,"1,459","1,369",0,"-1,369",,,,,,,,,,-642,-720,,,,,,,,,,,,,,,
NSB,01Oct2017,Eastern,N,"1,369","1,289",0,"-1,289",,,,,,,,,,-449,-821,,,,,,,,,,,,,,,
NSB,02Oct2017,Eastern,N,"1,289","1,291",0,"-1,291",,,,,,,,,,-787,-489,,,,,,,,,,,,,,,
NSB,03Oct2017,Eastern,N,"1,291","1,280",0,"-1,280",,,,,,,,,,-797,-467,,,,,,,,,,,,,,,
NSB,04Oct2017,Eastern,N,"1,280","1,261",0,"-1,261",,,,,,,,,,-679,-566,,,,,,,,,,,,,,,
NSB,05Oct2017,Eastern,N,"1,261","1,176",0,"-1,176",,,,,,,,,,-816,-332,,,,,,,,,,,,,,,
NSB,06Oct2017,Eastern,N,"1,176","1,345",0,"-1,345",,,,,,,,,,-731,-609,,,,,,,,,,,,,,,
NSB,07Oct2017,Eastern,N,"1,345","1,472",0,"-1,472",,,,,,,,,,-801,-672,,,,,,,,,,,,,,,
NSB,08Oct2017,Eastern,N,"1,472","1,512",0,"-1,512",,,,,,,,,,-716,-796,,,,,,,,,,,,,,,
NSB,09Oct2017,Eastern,N,"1,512","1,486",0,"-1,486",,,,,,,,,,-960,-524,,,,,,,,,,,,,,,
NSB,10Oct2017,Eastern,N,"1,486","1,470",0,"-1,470",,,,,,,,,,-722,-748,,,,,,,,,,,,,,,
NSB,11Oct2017,Eastern,N,"1,470","1,422",0,"-1,422",,,,,,,,,,-743,-676,,,,,,,,,,,,,,,
NSB,12Oct2017,Eastern,N,"1,422","1,366",0,"-1,366",,,,,,,,,,-777,-583,,,,,,,,,,,,,,,
NSB,13Oct2017,Eastern,N,"1,366","1,477",0,"-1,477",,,,,,,,,,-783,-691,,,,,,,,,,,,,,,
NSB,14Oct2017,Eastern,N,"1,477","1,454",0,"-1,454",,,,,,,,,,-654,-796,,,,,,,,,,,,,,,
NSB,15Oct2017,Eastern,N,"1,454","1,469",0,"-1,469",,,,,,,,,,-662,-807,,,,,,,,,,,,,,,
NSB,16Oct2017,Eastern,N,"1,469","1,411",0,"-1,411",,,,,,,,,,-529,-876,,,,,,,,,,,,,,,
NSB,17Oct2017,Eastern,N,"1,411","1,187",0,"-1,187",,,,,,,,,,-338,-824,,,,,,,,,,,,,,,
NSB,18Oct2017,Eastern,N,"1,187","1,152",0,"-1,152",,,,,,,,,,-338,-790,,,,,,,,,,,,,,,
