BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,BPAT,PACW,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
PGE,14Feb2022,Pacific,N,"62,822","61,778","12,998","-48,780",0,"8,350",,,"4,404",,0,244,,"-47,440","-1,340",,0.86,,0,"3,274",,31,"3,305","2,545",0,"5,850","12,998","61,778",0.56,0.21
PGE,15Feb2022,Pacific,N,"64,370","63,969","13,007","-50,962",0,"8,082",,,"4,700",,0,225,,"-49,651","-1,311",,0.87,,0,"3,185",,33,"3,218","2,506",0,"5,724","13,007","63,969",0.55,0.20
PGE,16Feb2022,Pacific,N,"62,373","62,848","13,838","-49,010",0,"8,732",,,"4,885",,0,221,,"-47,579","-1,431",,0.87,,0,"3,447",,34,"3,481","2,733",0,"6,214","13,838","62,848",0.55,0.22
PGE,17Feb2022,Pacific,N,"62,523","62,419","12,227","-50,192",0,"7,456",,,"4,579",,0,192,,"-49,098","-1,094",,0.87,,0,"2,927",,32,"2,959","2,502",0,"5,461","12,227","62,419",0.53,0.19
PGE,18Feb2022,Pacific,N,"62,009","61,382","14,791","-46,591",0,"9,990",,,"4,609",,0,192,,"-45,334","-1,257",,0.87,,0,"3,926",,32,"3,957","2,844",0,"6,801","14,791","61,382",0.59,0.24
PGE,19Feb2022,Pacific,N,"61,346","60,497","12,525","-47,972",0,"7,923",,,"4,410",,0,192,,"-46,641","-1,331",,0.87,,0,"3,125",,31,"3,155","2,683",0,"5,838","12,525","60,497",0.56,0.21
PGE,20Feb2022,Pacific,N,"58,468","58,874","13,170","-45,704",0,"8,431",,,"4,538",,0,201,,"-44,445","-1,259",,0.88,,0,"3,353",,32,"3,385","2,382",0,"5,767","13,170","58,874",0.57,0.22
PGE,21Feb2022,Pacific,N,"66,606","66,787","14,694","-52,093",0,"10,026",,,"4,472",,0,196,,"-51,368",-725,,0.88,,0,"3,988",,31,"4,019","3,442",0,"7,461","14,694","66,787",0.60,0.25
PGE,22Feb2022,Pacific,N,"70,616","71,613","17,779","-53,834",0,"13,076",,,"4,509",,0,194,,"-53,158",-676,,0.87,,0,"5,183",,31,"5,214","2,970",0,"8,184","17,779","71,613",0.65,0.25
PGE,23Feb2022,Pacific,N,"74,500","74,898","22,504","-52,394",0,"18,094",,,"4,195",,0,215,,"-51,299","-1,095",,0.87,,0,"7,100",,29,"7,129","3,910",3,"11,036","22,504","74,898",0.70,0.32
PGE,24Feb2022,Pacific,N,"74,021","73,382","22,895","-50,487",0,"18,531",,,"4,162",,0,202,,"-49,130","-1,357",,0.86,,0,"7,258",,29,"7,287","4,604",0,"11,891","22,895","73,382",0.70,0.36
PGE,25Feb2022,Pacific,N,"70,157","69,594","18,282","-51,312",0,"14,278",,,"3,817",,0,187,,"-50,061","-1,251",,0.86,,0,"5,602",,27,"5,628","5,231",0,"10,860","18,282","69,594",0.68,0.34
PGE,26Feb2022,Pacific,N,"65,146","65,937","17,074","-48,863",0,"12,453",,,"4,433",,0,188,,"-48,100",-763,,0.87,,0,"4,902",,31,"4,932","5,218",1,"10,150","17,074","65,937",0.64,0.34
PGE,27Feb2022,Pacific,N,"60,304","60,600","14,957","-45,643",0,"10,772",,,"4,001",,0,184,,"-44,535","-1,108",,0.87,,0,"4,251",,28,"4,279","4,283",0,"8,562","14,957","60,600",0.63,0.31
PGE,28Feb2022,Pacific,N,"62,899","61,671","12,726","-48,945",0,"7,029",,,"5,648",,0,49,,"-46,506","-2,439",,0.87,,0,"2,774",,38,"2,812","3,760",0,"6,572","12,726","61,671",0.49,0.23
PGE,01Mar2022,Pacific,N,"59,855","59,662","16,179","-43,483",0,"9,240",,,"6,841",,0,98,,"-39,934","-3,549",,0.87,,0,"3,646",,46,"3,692","3,498",0,"7,190","16,179","59,662",0.50,0.27
PGE,02Mar2022,Pacific,N,"60,628","60,620","17,489","-43,131",0,"10,629",,,"6,667",,0,193,,"-39,946","-3,185",,0.87,,0,"4,204",,46,"4,250","3,440",0,"7,690","17,489","60,620",0.54,0.28
PGE,03Mar2022,Pacific,N,"61,686","61,541","10,411","-51,130",0,"4,524",,,"5,815",,0,182,,"-47,373","-3,757",,0.87,,0,,,40,"1,849","3,217",0,"5,067","10,576","61,706",0.39,0.18
PGE,04Mar2022,Pacific,N,"63,848","62,534","12,973","-49,561",0,"6,529",,,"6,601",,0,176,,"-45,613","-3,948",,0.88,,0,,,45,"2,648","3,623",0,"6,271","13,326","62,887",0.44,0.22
PGE,05Mar2022,Pacific,N,"59,364","58,789","9,656","-49,133",0,"3,586",,,"5,890",,0,180,,"-44,977","-4,156",,0.88,,0,"1,429",,40,"1,469","3,625",0,"5,094","9,656","58,789",0.34,0.19
PGE,06Mar2022,Pacific,N,"60,451","59,559","7,926","-51,633",0,"1,818",,,"5,936",,0,172,,"-47,404","-4,229",,0.88,,0,,,41,772,"4,006",0,"4,777","7,948","59,581",0.21,0.18
PGE,07Mar2022,Pacific,N,"62,895","63,294","6,189","-57,105",0,"1,105",,,"4,924",,0,160,,"-52,876","-4,229",,0.87,,0,,,34,486,"4,035",0,"4,521","6,228","63,333",0.17,0.16
PGE,08Mar2022,Pacific,N,"65,666","65,040","14,102","-50,938",0,"8,868",,,"5,079",,0,155,,"-46,883","-4,055",,0.87,,0,"3,493",,35,"3,528","3,698",0,"7,226","14,102","65,040",0.55,0.24
PGE,09Mar2022,Pacific,N,"62,225","62,409","14,994","-47,415",0,"9,922",,,"4,870",,0,202,,"-43,384","-4,031",,0.87,,0,"3,925",,34,"3,959","4,010",0,"7,968","14,994","62,409",0.58,0.28
PGE,10Mar2022,Pacific,N,"65,008","65,377","14,915","-50,462",0,"10,065",,,"4,687",,0,163,,"-46,365","-4,097",,0.87,,0,"3,983",,32,"4,015","4,125",0,"8,140","14,915","65,377",0.59,0.27
PGE,11Mar2022,Pacific,N,"61,874","61,784","14,727","-47,057",0,"10,009",,,"4,552",,0,166,,"-42,868","-4,189",,0.87,,0,"3,956",,31,"3,987","2,590",0,"6,577","14,727","61,784",0.60,0.23
PGE,12Mar2022,Pacific,N,"56,488","58,155","13,206","-44,949",0,"8,706",,,"4,343",,0,157,,"-40,677","-4,272",,0.87,,0,"3,451",,30,"3,481","2,674",0,"6,155","13,206","58,155",0.58,0.23
PGE,13Mar2022,Pacific,N,"56,681","56,844","11,055","-45,789",0,"6,093",,,"4,816",,0,146,,"-41,868","-3,921",,0.88,,0,"2,420",,33,"2,453","2,815",0,"5,268","11,055","56,844",0.49,0.20
PGE,14Mar2022,Pacific,N,"61,552","62,088","16,107","-45,981",0,"10,749",,,"5,192",,0,166,,"-41,819","-4,162",,0.87,,0,"4,266",,36,"4,301","3,468",0,"7,769","16,107","62,088",0.59,0.28
PGE,15Mar2022,Pacific,N,"58,712","59,079","15,379","-43,700",0,"9,989",,,"5,239",,0,151,,"-39,696","-4,004",,0.87,,0,"3,954",,36,"3,990","2,698",0,"6,689","15,379","59,079",0.57,0.25
PGE,16Mar2022,Pacific,N,"60,230","59,892","13,648","-46,244",0,"7,976",,,"5,624",,0,48,,"-42,260","-3,984",,0.88,,0,"3,170",,38,"3,208","3,539",0,"6,747","13,648","59,892",0.52,0.25
PGE,17Mar2022,Pacific,N,"63,346","63,138","15,875","-47,263",0,"10,433",,,"5,362",,0,80,,"-43,244","-4,019",,0.88,,0,"4,149",,36,"4,186","4,172",0,"8,358","15,885","63,148",0.58,0.29
PGE,18Mar2022,Pacific,N,"58,389","58,580","16,766","-41,814",0,"10,915",,,"5,626",,0,225,,"-39,356","-2,458",,0.87,,0,"4,325",,39,"4,364","3,596",0,"7,960","16,766","58,580",0.57,0.30
PGE,19Mar2022,Pacific,N,"55,377","54,912","14,947","-39,965",0,"9,858",,,"4,855",,0,234,,"-38,587","-1,378",,0.87,,0,"3,902",,34,"3,936","2,982",0,"6,918","14,947","54,912",0.58,0.28
PGE,20Mar2022,Pacific,N,"58,081","58,085","14,417","-43,668",0,"8,453",,,"5,727",,0,237,,"-42,561","-1,107",,0.88,,0,"3,369",,40,"3,409","2,862",0,"6,271","14,417","58,085",0.52,0.24
PGE,21Mar2022,Pacific,N,"62,707","62,614","15,771","-46,843",0,"10,700",,,"4,839",,0,232,,"-44,305","-2,538",,0.88,,0,"4,255",,34,"4,289","3,749",0,"8,038","15,771","62,614",0.60,0.28
PGE,22Mar2022,Pacific,N,"57,607","56,439","15,988","-40,451",0,"9,997",,,"5,752",,0,239,,"-37,094","-3,357",,0.88,,0,"3,976",,40,"4,016","3,957",0,"7,973","15,988","56,439",0.55,0.31
PGE,23Mar2022,Pacific,N,"56,096","56,509","14,525","-41,984",0,"8,704",,,"5,561",,0,260,,"-38,465","-3,519",,0.88,,0,"3,455",,39,"3,494","4,380",0,"7,874","14,525","56,509",0.53,0.31
PGE,24Mar2022,Pacific,N,"58,329","57,593","15,606","-41,987",0,"9,521",,,"5,854",,0,231,,"-39,788","-2,199",,0.87,,0,"3,765",,41,"3,806","4,469",0,"8,274","15,606","57,593",0.54,0.32
PGE,25Mar2022,Pacific,N,"55,032","54,796","14,906","-39,890",0,"8,993",,,"5,674",,0,239,,"-38,408","-1,482",,0.87,,0,"3,552",,39,"3,591","3,440",0,"7,031","14,906","54,796",0.53,0.28
PGE,26Mar2022,Pacific,N,"51,305","51,310","12,148","-39,162",0,"6,642",,,"5,290",,0,216,,"-37,546","-1,616",,0.87,,0,"2,629",,37,"2,665","3,921",0,"6,586","12,148","51,310",0.48,0.28
PGE,27Mar2022,Pacific,N,"52,089","50,625","12,421","-38,204",0,"6,909",,,"5,362",,0,150,,"-36,837","-1,367",,0.87,,0,"2,736",,37,"2,773","3,890",0,"6,663","12,421","50,625",0.49,0.29
PGE,28Mar2022,Pacific,N,"55,652","55,592","13,856","-41,736",0,"8,411",,,"5,205",,0,240,,"-40,317","-1,419",,0.87,,0,"3,336",,36,"3,372","3,382",0,"6,754","13,856","55,592",0.54,0.27
PGE,29Mar2022,Pacific,N,"57,841","56,825","12,958","-43,867",0,"7,142",,,"5,579",,0,237,,"-42,528","-1,339",,0.88,,0,"2,836",,39,"2,875","2,304",0,"5,179","12,958","56,825",0.49,0.20
PGE,30Mar2022,Pacific,N,"58,250","57,502","11,791","-45,710",0,"6,434",,,"5,121",,0,236,,"-44,792",-918,,0.87,,0,"2,550",,36,"2,586","1,881",0,"4,466","11,791","57,501",0.48,0.17
PGE,31Mar2022,Pacific,N,"58,631","58,481","13,326","-45,155",0,"8,301",,,"4,911",,0,114,,"-44,211",-944,,0.87,,0,"3,275",,33,"3,308","2,321",0,"5,629","13,326","58,481",0.55,0.21
PGE,01Apr2022,Pacific,N,"56,435","57,034","13,913","-43,121",0,"8,636",,,"5,079",,0,198,,"-41,719","-1,402",,0.87,,0,"3,417",,35,"3,452","2,232",0,"5,685","13,913","57,034",0.55,0.22
PGE,02Apr2022,Pacific,N,"52,822","52,632","11,705","-40,927",0,"6,820",,,"4,674",,0,211,,"-39,353","-1,574",,0.87,,0,"2,693",,33,"2,725","1,728",0,"4,453","11,707","52,634",0.51,0.19
PGE,03Apr2022,Pacific,N,"54,901","54,956","13,054","-41,902",0,"8,138",,,"4,679",,0,237,,"-40,600","-1,302",,0.87,,0,"3,220",,33,"3,253","1,974",0,"5,227","13,054","54,956",0.55,0.21
PGE,04Apr2022,Pacific,N,"59,227","59,591","13,013","-46,578",0,"7,511",,,"5,280",,0,222,,"-45,610",-968,,0.87,,0,"2,962",,37,"2,999","1,988",0,"4,987","13,013","59,591",0.51,0.18
PGE,05Apr2022,Pacific,N,"60,292","60,106","13,068","-47,038",0,"7,162",,,"5,674",,0,232,,"-46,054",-984,,0.87,,0,"2,831",,39,"2,870","2,249",0,"5,119","13,068","60,106",0.48,0.19
PGE,06Apr2022,Pacific,N,"58,746","58,996","19,613","-39,383",0,"13,755",,,"5,589",,0,269,,"-39,169",-214,,0.87,,0,"5,444",,39,"5,483","3,141",15,"8,609","19,613","58,996",0.62,0.32
PGE,07Apr2022,Pacific,N,"55,600","55,468","19,723","-35,745",0,"14,838",,,"4,644",,0,241,,"-35,330",-415,,0.87,,0,"5,870",,33,"5,902","2,508",12,"8,398","19,723","55,468",0.66,0.33
PGE,08Apr2022,Pacific,N,"53,540","54,212","13,968","-40,244",0,"8,939",,,"4,793",,0,236,,"-39,962",-282,,0.87,,0,"3,523",,33,"3,556","2,108",13,"5,651","13,968","54,212",0.56,0.23
PGE,09Apr2022,Pacific,N,"54,963","54,738","14,084","-40,654",0,"8,825",,,"5,021",,0,238,,"-41,096",442,,0.87,,0,"3,487",,35,"3,522","2,071",41,"5,552","14,084","54,738",0.55,0.22
PGE,10Apr2022,Pacific,N,"57,566","58,607","15,866","-42,741",0,"10,867",,,"4,803",,0,196,,"-45,954","3,213",,0.87,,0,"4,292",,33,"4,325","3,218",378,"7,165","15,866","58,607",0.60,0.27
PGE,11Apr2022,Pacific,N,"66,588","65,501","19,878","-45,623",0,"15,204",,,"4,571",,0,103,,"-49,610","3,987",,0.87,,0,"5,986",,31,"6,017","3,476",533,"8,961","19,878","65,501",0.67,0.30
PGE,12Apr2022,Pacific,N,"66,098","65,673","22,829","-42,844",0,"18,350",,,"4,397",,0,82,,"-46,468","3,624",,0.87,,0,"7,246",,30,"7,276","4,210",598,"10,888","22,829","65,673",0.70,0.37
PGE,13Apr2022,Pacific,N,"65,232","64,695","26,879","-37,816",0,"22,023",,,"4,802",,0,54,,"-41,603","3,787",,0.87,,0,"8,689",,32,"8,721","4,266",714,"12,273","26,879","64,695",0.72,0.42
PGE,14Apr2022,Pacific,N,"63,819","64,961","25,824","-39,137",0,"21,120",,,"4,570",,0,134,,"-42,935","3,798",,0.87,,0,"8,339",,31,"8,370","4,264",694,"11,940","25,824","64,961",0.71,0.41
PGE,15Apr2022,Pacific,N,"63,346","61,704","24,414","-37,290",0,"19,656",,,"4,540",,0,218,,"-40,877","3,587",,0.87,,0,"7,767",,32,"7,799","3,595",625,"10,768","24,414","61,704",0.70,0.38
PGE,16Apr2022,Pacific,N,"56,562","57,201","20,727","-36,474",0,"16,198",,,"4,297",,0,232,,"-39,834","3,360",,0.87,,0,"6,398",,30,"6,428","3,861",568,"9,720","20,727","57,201",0.68,0.37
PGE,17Apr2022,Pacific,N,"55,388","55,583","18,172","-37,411",0,"13,225",,,"4,730",,0,217,,"-40,383","2,972",,0.87,,0,"5,208",,33,"5,241","4,201",478,"8,964","18,172","55,583",0.64,0.36
PGE,18Apr2022,Pacific,N,"60,878","61,543","23,241","-38,302",0,"18,691",,,"4,421",,0,129,,"-41,698","3,396",,0.87,,0,"7,390",,30,"7,421","3,831",584,"10,667","23,250","61,552",0.70,0.38
PGE,19Apr2022,Pacific,N,"63,794","62,894","21,556","-41,338",0,"16,460",,,"5,076",,0,20,,"-44,790","3,452",,0.87,,0,"6,526",,34,"6,561","4,266",560,"10,266","21,572","62,910",0.67,0.36
PGE,20Apr2022,Pacific,N,"63,579","62,691","21,347","-41,344",0,"16,750",,,"4,441",,0,156,,"-45,230","3,886",,0.87,,0,"6,620",,31,"6,650","3,922",615,"9,958","21,347","62,691",0.69,0.35
PGE,21Apr2022,Pacific,N,"58,983","59,177","22,635","-36,542",0,"17,295",,,"5,145",,0,195,,"-40,221","3,679",,0.87,,0,"6,837",,36,"6,873","3,371",587,"9,657","22,635","59,177",0.67,0.36
PGE,22Apr2022,Pacific,N,"56,903","56,879","20,059","-36,820",0,"14,812",,,"5,034",,0,213,,"-39,312","2,492",,0.87,,0,"5,861",,35,"5,896","2,497",356,"8,037","20,059","56,879",0.65,0.31
PGE,23Apr2022,Pacific,N,"51,911","51,514","14,626","-36,888",0,"9,450",,,"4,949",,0,227,,"-38,753","1,865",,0.87,,0,"3,739",,34,"3,773","2,923",226,"6,471","14,626","51,514",0.57,0.28
PGE,24Apr2022,Pacific,N,"50,782","50,616","23,977","-26,639",0,"18,791",,,"4,945",,0,241,,"-28,408","1,769",,0.87,,0,"7,430",,35,"7,465","2,275",327,"9,413","23,977","50,616",0.69,0.41
PGE,25Apr2022,Pacific,N,"56,363","56,246","19,678","-36,568",0,"14,454",,,"5,005",,0,219,,"-38,528","1,960",,0.87,,0,"5,701",,35,"5,736","2,529",270,"7,994","19,678","56,246",0.64,0.31
PGE,26Apr2022,Pacific,N,"57,446","57,391","16,515","-40,876",0,"11,063",,,"5,225",,0,227,,"-43,066","2,190",,0.87,,0,"4,360",,36,"4,397","1,859",227,"6,029","16,515","57,391",0.59,0.23
PGE,27Apr2022,Pacific,N,"57,808","57,707","16,549","-41,158",0,"11,217",,,"5,075",,0,257,,"-43,610","2,452",,0.87,,0,"4,433",,36,"4,468","2,122",266,"6,324","16,549","57,707",0.60,0.24
PGE,28Apr2022,Pacific,N,"57,765","57,965","16,464","-41,501",0,"11,552",,,"4,677",,0,235,,"-43,985","2,484",,0.87,,0,"4,569",,33,"4,602","1,997",270,"6,330","16,464","57,965",0.62,0.24
PGE,29Apr2022,Pacific,N,"56,758","56,534","17,142","-39,392",0,"11,897",,,"5,002",,0,243,,"-42,530","3,138",,0.87,,0,"4,707",,35,"4,742","1,597",331,"6,008","17,142","56,534",0.61,0.23
PGE,30Apr2022,Pacific,N,"52,958","52,326","20,268","-32,058",0,"14,522",,,"5,511",,0,235,,"-34,976","2,918",,0.87,,0,"5,728",,38,"5,766","1,800",398,"7,169","20,268","52,326",0.63,0.30
PGE,01May2022,Pacific,N,"51,004","51,111","19,229","-31,882",0,"13,198",,,"5,824",,0,207,,"-34,557","2,675",,0.87,,0,"5,211",,40,"5,251","1,661",339,"6,573","19,229","51,111",0.60,0.28
PGE,02May2022,Pacific,N,"56,610","56,878","16,950","-39,928",0,"11,165",,,"5,680",,0,105,,"-42,934","3,006",,0.87,,0,"4,402",,39,"4,440","1,151",274,"5,317","16,950","56,878",0.58,0.21
PGE,03May2022,Pacific,N,"57,114","56,555","16,230","-40,325",0,"10,455",,,"5,685",,0,90,,"-43,378","3,053",,0.87,,0,"4,107",,38,"4,145","1,104",269,"4,979","16,230","56,555",0.56,0.19
PGE,04May2022,Pacific,N,"55,372","55,326","17,520","-37,806",0,"11,793",,,"5,595",,0,132,,"-41,131","3,325",,0.87,,0,"4,634",,38,"4,672","1,604",353,"5,923","17,520","55,326",0.59,0.24
PGE,05May2022,Pacific,N,"57,269","56,714","17,716","-38,998",0,"11,866",,,"5,750",,0,100,,"-42,068","3,070",,0.87,,0,"4,670",,39,"4,709","1,468",315,"5,862","17,716","56,714",0.59,0.23
PGE,06May2022,Pacific,N,"56,559","56,389","17,653","-38,736",0,"11,110",,,"6,332",,0,211,,"-40,754","2,018",,0.87,,0,"4,370",,44,"4,413","2,551",239,"6,725","17,653","56,389",0.55,0.26
PGE,07May2022,Pacific,N,"53,995","53,290","15,053","-38,237",0,"8,128",,,"6,689",,0,236,,"-39,381","1,144",,0.87,,0,"3,209",,46,"3,255","1,403",91,"4,568","15,053","53,290",0.48,0.19
PGE,08May2022,Pacific,N,"55,652","55,366","16,039","-39,327",0,"9,459",,,"6,344",,0,236,,"-40,649","1,322",,0.87,,0,"3,728",,44,"3,772","1,322",116,"4,978","16,039","55,366",0.52,0.20
PGE,09May2022,Pacific,N,"59,770","59,485","14,171","-45,314",0,"7,907",,,"6,034",,0,230,,"-47,272","1,958",,0.87,,0,"3,112",,42,"3,154","1,294",136,"4,312","14,171","59,485",0.49,0.16
PGE,10May2022,Pacific,N,"57,307","56,883","13,709","-43,174",0,"8,028",,,"5,447",,0,234,,"-45,167","1,993",,0.87,,0,"3,155",,38,"3,192","1,011",141,"4,063","13,709","56,883",0.51,0.16
PGE,11May2022,Pacific,N,"55,539","56,195","13,376","-42,819",0,"8,016",,,"5,106",,0,254,,"-45,265","2,446",,0.87,,0,"3,151",,36,"3,187",903,166,"3,924","13,376","56,195",0.53,0.15
PGE,12May2022,Pacific,N,"60,490","59,106","13,385","-45,721",0,"7,610",,,"5,527",,0,248,,"-47,349","1,628",,0.87,,0,"2,995",,38,"3,033","1,116",109,"4,040","13,385","59,106",0.50,0.15
PGE,13May2022,Pacific,N,"57,838","58,689","13,977","-44,712",0,"8,105",,,"5,640",,0,232,,"-45,983","1,271",,0.86,,0,"3,178",,39,"3,217","1,248",91,"4,374","13,977","58,689",0.51,0.16
PGE,14May2022,Pacific,N,"52,105","51,935","14,312","-37,623",0,"7,834",,,"6,245",,0,233,,"-38,198",575,,0.87,,0,"3,077",,43,"3,120","1,485",48,"4,557","14,312","51,935",0.48,0.19
PGE,15May2022,Pacific,N,"51,484","50,495","15,285","-35,210",0,"8,461",,,"6,594",,0,230,,"-36,025",815,,0.87,,0,"3,333",,45,"3,378","1,147",67,"4,459","15,285","50,495",0.49,0.19
PGE,16May2022,Pacific,N,"53,753","53,340","12,194","-41,146",0,"5,918",,,"6,061",,0,215,,"-41,477",331,,0.87,,0,"2,327",,42,"2,368",893,20,"3,242","12,194","53,340",0.43,0.13
PGE,17May2022,Pacific,N,"53,250","53,556","11,647","-41,909",0,"6,161",,,"5,244",,0,242,,"-42,415",506,,0.87,,0,"2,429",,37,"2,465",927,36,"3,357","11,647","53,556",0.47,0.14
PGE,18May2022,Pacific,N,"56,542","55,270","7,528","-47,742",0,"1,740",,,"5,532",,0,256,,"-48,247",505,,0.87,,0,,,39,749,615,9,"1,354","7,591","55,333",0.22,0.05
PGE,19May2022,Pacific,N,"56,694","56,123","6,239","-49,884",0,-97,,,"6,099",,0,237,,"-50,354",470,,,,0,,,42,42,656,6,692,"6,336","56,220",0.01,0.03
PGE,20May2022,Pacific,N,"56,245","55,660","5,915","-49,745",0,16,,,"5,673",,0,226,,"-50,133",388,,0.87,,0,,,39,76,"1,307",9,"1,373","5,991","55,736",0.03,0.05
PGE,21May2022,Pacific,N,"50,353","49,881","5,300","-44,581",0,-20,,,"5,109",,0,211,,"-44,774",193,,0.87,,0,,,35,56,852,5,903,"5,373","49,954",0.02,0.04
PGE,22May2022,Pacific,N,"48,967","48,917","8,253","-40,664",0,"2,736",,,"5,426",,0,95,,"-40,740",76,,0.87,,0,,,37,"1,150","1,178",7,"2,320","8,348","49,012",0.30,0.10
PGE,23May2022,Pacific,N,"53,321","52,929","4,792","-48,137",0,77,,,"4,730",,0,-15,,"-48,985",848,,0.87,,0,,,32,107,"1,920",30,"1,996","4,924","53,061",0.05,0.08
PGE,24May2022,Pacific,N,"53,260","53,571","5,105","-48,459",0,287,,,"4,834",,0,-16,,"-49,794","1,335",,0.87,,0,,,32,171,"2,709",69,"2,811","5,187","53,646",0.07,0.12
PGE,25May2022,Pacific,N,"55,197","54,312","5,126","-49,186",0,-75,,,"5,188",,0,13,,"-49,986",800,,0.87,,0,,,35,38,"2,906",42,"2,902","5,227","54,413",0.02,0.12
PGE,26May2022,Pacific,N,"55,588","54,663","5,630","-49,033",0,796,,,"4,775",,0,59,,"-49,351",318,,0.87,,0,,,32,361,"2,966",24,"3,303","5,685","54,718",0.14,0.13
PGE,27May2022,Pacific,N,"52,145","52,052","5,732","-46,320",0,-21,,,"5,528",,0,225,,"-45,902",-418,,0.87,,0,,,38,62,"2,459",2,"2,519","5,812","52,132",0.02,0.11
PGE,28May2022,Pacific,N,"48,991","49,912","6,096","-43,816",0,-43,,,"5,904",,0,235,,"-43,060",-756,,0.87,,0,,,41,59,"2,084",0,"2,143","6,185","50,001",0.02,0.09
PGE,29May2022,Pacific,N,"49,736","49,279","5,604","-43,675",0,-94,,,"5,465",,0,233,,"-42,800",-875,,,,0,,,38,38,718,0,756,"5,698","49,373",0.01,0.03
PGE,30May2022,Pacific,N,"51,289","50,457","6,773","-43,684",0,260,,,"6,291",,0,222,,"-42,908",-776,,0.87,,0,,,43,176,"1,239",0,"1,414","6,848","50,532",0.06,0.06
PGE,31May2022,Pacific,N,"54,473","54,158","6,310","-47,848",0,676,,,"5,408",,0,226,,"-47,563",-285,,0.87,,0,,,38,319,"2,556",7,"2,869","6,348","54,196",0.11,0.12
PGE,01Jun2022,Pacific,N,"56,368","55,308","6,108","-49,199",0,493,,,"5,382",,0,233,,"-48,506",-693,,0.87,,0,,,37,254,"2,965",3,"3,216","6,163","55,362",0.09,0.13
PGE,02Jun2022,Pacific,N,"57,221","55,976","5,562","-50,418",0,351,,,"4,993",,0,218,,"-50,120",-298,,0.87,,0,,,35,189,"2,900",11,"3,078","5,603","56,021",0.07,0.12
PGE,03Jun2022,Pacific,N,"53,387","53,277","5,174","-48,102",0,-92,,,"5,063",,0,203,,"-47,857",-245,,,,0,,,35,35,"1,861",6,"1,890","5,266","53,368",0.01,0.08
PGE,04Jun2022,Pacific,N,"49,705","50,225","5,265","-44,960",0,-66,,,"5,123",,0,208,,"-44,699",-261,,0.87,,0,,,36,43,"1,173",0,"1,215","5,349","50,309",0.02,0.05
PGE,05Jun2022,Pacific,N,"49,257","49,404","5,618","-43,785",0,-96,,,"5,519",,0,195,,"-42,940",-845,,,,0,,,38,38,539,0,577,"5,714","49,499",0.01,0.03
PGE,06Jun2022,Pacific,N,"52,711","53,227","6,699","-46,528",0,-96,,,"6,585",,0,210,,"-46,517",-11,,,,0,,,45,45,782,6,821,"6,795","53,323",0.01,0.03
PGE,07Jun2022,Pacific,N,"54,449","53,892","6,276","-47,615",0,-90,,,"6,159",,0,207,,"-47,248",-367,,0.87,,0,,,42,43,"1,856",2,"1,898","6,368","53,983",0.01,0.08
PGE,08Jun2022,Pacific,N,"55,055","54,453","5,116","-49,335",0,-97,,,"4,968",,0,245,,"-49,210",-125,,,,0,,,35,35,"1,610",6,"1,639","5,213","54,548",0.01,0.07
PGE,09Jun2022,Pacific,N,"54,398","54,512","5,164","-49,345",0,-68,,,"5,030",,0,202,,"-49,087",-258,,0.87,,0,,,35,41,"2,409",5,"2,445","5,248","54,593",0.02,0.10
PGE,10Jun2022,Pacific,N,"55,055","54,415","6,329","-48,084",0,-13,,,"6,121",,0,221,,"-47,685",-399,,0.86,,0,,,42,67,"1,772",2,"1,837","6,405","54,489",0.02,0.07
PGE,11Jun2022,Pacific,N,"51,331","50,826","7,451","-43,373",0,-96,,,"7,334",,0,213,,"-42,587",-786,,,,0,,,50,50,919,0,969,"7,547","50,920",0.01,0.04
PGE,12Jun2022,Pacific,N,"50,556","50,263","7,908","-42,355",0,-96,,,"7,791",,0,213,,"-41,942",-413,,,,0,,,53,53,949,0,"1,002","8,004","50,359",0.01,0.04
PGE,13Jun2022,Pacific,N,"54,356","55,050","7,604","-47,446",0,-80,,,"7,470",,0,214,,"-47,585",139,,0.87,,0,,,51,53,491,3,541,"7,688","55,134",0.02,0.02
PGE,14Jun2022,Pacific,N,"55,021","54,426","7,039","-47,387",0,-39,,,"6,953",,0,125,,"-46,938",-449,,0.87,,0,,,47,57,486,0,542,"7,115","54,502",0.02,0.02
PGE,15Jun2022,Pacific,N,"54,938","54,297","6,579","-47,718",0,-23,,,"6,341",,0,261,,"-47,270",-448,,0.87,,0,,,44,59,"1,739",1,"1,796","6,639","54,357",0.02,0.07
PGE,16Jun2022,Pacific,N,"54,304","53,843","6,024","-47,816",0,-40,,,"5,834",,0,230,,"-47,802",-14,,0.87,,0,,,40,51,"1,575",7,"1,619","6,090","53,906",0.02,0.07
