BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,BPAT,PSEI,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
SCL,16Aug2021,Pacific,N,"22,843","23,991","7,810","-16,181",,,,,"7,810",,,,,"-15,542",-639,,,,,,,52,52,"1,809",1,"1,860","7,810","23,991",0.01,0.17
SCL,17Aug2021,Pacific,N,"21,860","22,635","8,349","-14,286",,,,,"8,349",,,,,"-14,610",324,,,,,,,56,56,"1,340",21,"1,375","8,349","22,635",0.01,0.13
SCL,18Aug2021,Pacific,N,"22,154","23,101","10,027","-13,074",,,,,"10,027",,,,,"-13,430",356,,,,,,,67,67,"1,390",24,"1,433","10,027","23,101",0.01,0.14
SCL,19Aug2021,Pacific,N,"22,285","22,699","9,782","-12,917",,,,,"9,782",,,,,"-13,847",930,,,,,,,65,65,"1,350",54,"1,361","9,782","22,699",0.01,0.13
SCL,20Aug2021,Pacific,N,"21,703","22,276","7,479","-14,797",,,,,"7,479",,,,,"-15,888","1,091",,,,,,,50,50,738,40,748,"7,479","22,276",0.01,0.07
SCL,21Aug2021,Pacific,N,"19,842","20,896","8,065","-12,831",,,,,"8,065",,,,,"-14,016","1,185",,,,,,,54,54,645,37,662,"8,065","20,896",0.01,0.07
SCL,22Aug2021,Pacific,N,"19,545","20,652","6,832","-13,820",,,,,"6,832",,,,,"-15,431","1,611",,,,,,,46,46,875,69,851,"6,832","20,652",0.01,0.09
SCL,23Aug2021,Pacific,N,"21,562","22,294","8,855","-13,439",,,,,"8,855",,,,,"-13,401",-38,,,,,,,59,59,936,19,976,"8,855","22,294",0.01,0.10
SCL,24Aug2021,Pacific,N,"21,864","22,638","7,902","-14,736",,,,,"7,902",,,,,"-13,751",-985,,,,,,,53,53,"1,183",0,"1,236","7,902","22,638",0.01,0.12
SCL,25Aug2021,Pacific,N,"21,984","22,194","8,112","-14,082",,,,,"8,112",,,,,"-13,363",-719,,,,,,,54,54,"1,028",1,"1,081","8,112","22,194",0.01,0.11
SCL,26Aug2021,Pacific,N,"21,369","21,552","7,537","-14,015",,,,,"7,537",,,,,"-14,202",187,,,,,,,50,50,649,11,689,"7,537","21,552",0.01,0.07
SCL,27Aug2021,Pacific,N,"21,156","21,945","5,694","-16,253",,,,,"5,694",,,,,"-15,286",-967,,,,,,,38,38,"1,593",0,"1,630","5,694","21,947",0.01,0.16
SCL,28Aug2021,Pacific,N,"19,959","21,229","5,896","-15,333",,,,,"5,896",,,,,"-14,376",-957,,,,,,,39,39,"2,184",0,"2,223","5,896","21,229",0.01,0.23
SCL,29Aug2021,Pacific,N,"20,165","21,636","6,200","-15,436",,,,,"6,200",,,,,"-14,489",-947,,,,,,,41,41,"2,335",0,"2,377","6,200","21,636",0.01,0.24
SCL,30Aug2021,Pacific,N,"21,892","22,446","4,830","-17,617",,,,,"4,830",,,,,"-16,625",-992,,,,,,,32,32,"1,909",0,"1,941","4,830","22,447",0.01,0.19
SCL,31Aug2021,Pacific,N,"21,373","22,618","7,203","-15,415",,,,,"7,203",,,,,"-14,764",-651,,,,,,,48,48,"1,600",0,"1,648","7,203","22,618",0.01,0.16
SCL,01Sep2021,Pacific,N,"21,702","22,893","6,596","-16,297",,,,,"6,596",,,,,"-12,620","-3,677",,,,,,,44,44,"2,332",0,"2,376","6,596","22,893",0.01,0.23
SCL,02Sep2021,Pacific,N,"22,030","21,871","7,189","-14,682",,,,,"7,189",,,,,"-9,940","-4,742",,,,,,,48,48,"2,396",0,"2,444","7,189","21,871",0.01,0.25
SCL,03Sep2021,Pacific,N,"21,972","22,549","7,617","-14,933",,,,,"7,617",,,,,"-10,085","-4,848",,,,,,,51,51,"2,561",0,"2,612","7,617","22,550",0.01,0.26
SCL,04Sep2021,Pacific,N,"20,169","21,200","6,429","-14,771",,,,,"6,429",,,,,"-9,970","-4,801",,,,,,,43,43,"2,768",0,"2,811","6,429","21,200",0.01,0.29
SCL,05Sep2021,Pacific,N,"20,409","21,658","6,553","-15,105",,,,,"6,553",,,,,"-10,904","-4,201",,,,,,,44,44,"2,515",0,"2,558","6,553","21,658",0.01,0.26
SCL,06Sep2021,Pacific,N,"20,697","22,107","8,545","-13,562",,,,,"8,545",,,,,"-8,675","-4,887",,,,,,,57,57,"2,522",0,"2,579","8,545","22,107",0.01,0.26
SCL,07Sep2021,Pacific,N,"22,515","23,780","9,361","-14,420",,,,,"9,361",,,,,"-8,872","-5,548",,,,,,,62,62,"2,678",0,"2,740","9,361","23,781",0.01,0.25
SCL,08Sep2021,Pacific,N,"22,737","24,539","14,346","-10,194",,,,,"14,346",,,,,"-4,740","-5,454",,,,,,,96,96,"1,887",0,"1,983","14,346","24,540",0.01,0.18
SCL,09Sep2021,Pacific,N,"22,759","23,408","13,009","-10,399",,,,,"13,009",,,,,"-4,292","-6,107",,,,,,,87,87,"2,363",0,"2,450","13,009","23,408",0.01,0.23
SCL,10Sep2021,Pacific,N,"22,273","23,032","12,112","-10,920",,,,,"12,112",,,,,"-4,907","-6,013",,,,,,,81,81,"2,178",0,"2,259","12,112","23,032",0.01,0.22
SCL,11Sep2021,Pacific,N,"20,020","21,482","13,765","-7,717",,,,,"13,765",,,,,"-2,768","-4,949",,,,,,,92,92,"1,636",27,"1,701","13,765","21,482",0.01,0.17
SCL,12Sep2021,Pacific,N,"20,069","21,524","12,451","-9,073",,,,,"12,451",,,,,"-4,713","-4,360",,,,,,,83,83,"1,801",1,"1,883","12,451","21,524",0.01,0.19
SCL,13Sep2021,Pacific,N,"21,763","22,964","12,115","-10,849",,,,,"12,115",,,,,"-6,045","-4,804",,,,,,,81,81,"1,899",0,"1,979","12,115","22,964",0.01,0.19
SCL,14Sep2021,Pacific,N,"21,910","23,289","13,290","-9,999",,,,,"13,290",,,,,"-5,105","-4,894",,,,,,,89,89,988,0,"1,077","13,290","23,289",0.01,0.10
SCL,15Sep2021,Pacific,N,"21,940","23,022","11,698","-11,324",,,,,"11,698",,,,,"-8,106","-3,218",,,,,,,78,78,"1,785",0,"1,863","11,698","23,022",0.01,0.18
SCL,16Sep2021,Pacific,N,"22,059","21,903","11,152","-10,751",,,,,"11,152",,,,,"-6,922","-3,829",,,,,,,74,74,"1,872",0,"1,946","11,152","21,903",0.01,0.20
SCL,17Sep2021,Pacific,N,"21,946","22,935","11,309","-11,626",,,,,"11,309",,,,,"-7,750","-3,876",,,,,,,75,75,"1,976",0,"2,051","11,309","22,935",0.01,0.20
SCL,18Sep2021,Pacific,N,"20,142","21,684","8,365","-13,319",,,,,"8,365",,,,,"-9,879","-3,440",,,,,,,56,56,"2,209",0,"2,265","8,365","21,684",0.01,0.23
SCL,19Sep2021,Pacific,N,"20,068","21,288","8,598","-12,690",,,,,"8,598",,,,,"-11,517","-1,173",,,,,,,57,57,"1,658",0,"1,715","8,598","21,288",0.01,0.18
SCL,20Sep2021,Pacific,N,"22,083","22,066","10,904","-11,162",,,,,"10,904",,,,,"-7,218","-3,944",,,,,,,73,73,"1,858",0,"1,931","10,904","22,066",0.01,0.19
SCL,21Sep2021,Pacific,N,"22,332","22,217","12,917","-9,300",,,,,"12,917",,,,,"-4,780","-4,520",,,,,,,86,86,"1,673",0,"1,759","12,917","22,217",0.01,0.17
SCL,22Sep2021,Pacific,N,"22,332","22,113","16,379","-5,734",,,,,"16,379",,,,,"-3,134","-2,600",,,,,,,109,109,823,6,926,"16,379","22,113",0.01,0.09
SCL,23Sep2021,Pacific,N,"22,137","22,113","15,741","-6,371",,,,,"15,741",,,,,"-3,173","-3,198",,,,,,,105,105,802,2,905,"15,741","22,112",0.01,0.09
SCL,24Sep2021,Pacific,N,"22,370","22,282","15,048","-7,234",,,,,"15,048",,,,,"-3,281","-3,953",,,,,,,100,100,"1,059",1,"1,158","15,048","22,282",0.01,0.11
SCL,25Sep2021,Pacific,N,"20,670","21,710","15,184","-6,526",,,,,"15,184",,,,,"-3,293","-3,233",,,,,,,101,101,"1,123",5,"1,219","15,184","21,710",0.01,0.12
SCL,26Sep2021,Pacific,N,"20,340","21,762","14,087","-7,675",,,,,"14,087",,,,,"-6,126","-1,549",,,,,,,94,94,879,0,973,"14,087","21,762",0.01,0.10
SCL,27Sep2021,Pacific,N,"22,203","23,690","13,950","-9,740",,,,,"13,950",,,,,"-6,217","-3,523",,,,,,,93,93,"1,261",0,"1,354","13,950","23,690",0.01,0.13
SCL,28Sep2021,Pacific,N,"22,491","23,830","13,935","-9,895",,,,,"13,935",,,,,"-7,291","-2,604",,,,,,,93,93,"1,186",0,"1,279","13,935","23,830",0.01,0.12
SCL,29Sep2021,Pacific,N,"22,874","24,169","13,186","-10,983",,,,,"13,186",,,,,"-6,303","-4,680",,,,,,,88,88,"1,734",0,"1,822","13,186","24,169",0.01,0.17
SCL,30Sep2021,Pacific,N,"22,509","23,064","11,322","-11,715",,,,,"11,322",,,,,"-6,679","-5,036",,,,,,,75,75,"1,869",0,"1,944","11,322","23,037",0.01,0.19
SCL,01Oct2021,Pacific,N,"22,186","23,256","14,333","-8,923",,,,,"14,333",,,,,"-3,661","-5,262",,,,,,,95,95,"1,506",9,"1,593","14,333","23,256",0.01,0.15
SCL,02Oct2021,Pacific,N,"21,017","22,215","15,619","-6,596",,,,,"15,619",,,,,"-2,286","-4,310",,,,,,,104,104,"1,132",8,"1,228","15,619","22,215",0.01,0.12
SCL,03Oct2021,Pacific,N,"20,803","22,489","16,290","-6,199",,,,,"16,290",,,,,"-2,703","-3,496",,,,,,,109,109,917,7,"1,019","16,290","22,489",0.01,0.10
SCL,04Oct2021,Pacific,N,"23,049","23,920","15,648","-8,272",,,,,"15,648",,,,,"-2,873","-5,399",,,,,,,104,104,"1,371",0,"1,475","15,648","23,920",0.01,0.14
SCL,05Oct2021,Pacific,N,"22,710","24,668","16,354","-8,314",,,,,"16,354",,,,,"-3,549","-4,765",,,,,,,109,109,"1,186",0,"1,295","16,354","24,668",0.01,0.12
SCL,06Oct2021,Pacific,N,"23,468","24,852","16,033","-8,819",,,,,"16,033",,,,,"-4,226","-4,593",,,,,,,107,107,"1,292",0,"1,399","16,033","24,852",0.01,0.12
SCL,07Oct2021,Pacific,N,"23,696","23,537","16,787","-6,750",,,,,"16,787",,,,,"-2,713","-4,041",,,,,,,112,112,"1,065",0,"1,176","16,787","23,541",0.01,0.11
SCL,08Oct2021,Pacific,N,"23,854","24,778","17,217","-7,561",,,,,"17,217",,,,,"-4,065","-3,496",,,,,,,115,115,"1,034",0,"1,148","17,217","24,778",0.01,0.10
SCL,09Oct2021,Pacific,N,"22,583","23,862","17,000","-6,862",,,,,"17,000",,,,,"-5,301","-1,561",,,,,,,113,113,853,0,966,"17,000","23,862",0.01,0.09
SCL,10Oct2021,Pacific,N,"22,124","23,605","15,691","-7,914",,,,,"15,691",,,,,"-6,852","-1,062",,,,,,,105,105,955,2,"1,057","15,691","23,605",0.01,0.10
SCL,11Oct2021,Pacific,N,"24,885","26,246","17,337","-8,909",,,,,"17,337",,,,,"-5,248","-3,661",,,,,,,115,115,"1,258",0,"1,374","17,337","26,246",0.01,0.12
SCL,12Oct2021,Pacific,N,"26,125","28,160","15,960","-12,200",,,,,"15,960",,,,,"-8,199","-4,001",,,,,,,106,106,"1,630",0,"1,737","15,960","28,160",0.01,0.14
SCL,13Oct2021,Pacific,N,"26,111","27,062","16,384","-10,678",,,,,"16,384",,,,,"-5,973","-4,705",,,,,,,109,109,"1,328",0,"1,437","16,384","27,062",0.01,0.12
SCL,14Oct2021,Pacific,N,"24,858","25,408","16,531","-8,877",,,,,"16,531",,,,,"-4,331","-4,546",,,,,,,110,110,"1,353",0,"1,463","16,531","25,408",0.01,0.13
SCL,15Oct2021,Pacific,N,"23,699","25,442","17,756","-7,686",,,,,"17,756",,,,,"-3,961","-3,725",,,,,,,118,118,"1,253",0,"1,371","17,756","25,442",0.01,0.12
SCL,16Oct2021,Pacific,N,"21,420","22,995","14,982","-8,013",,,,,"14,982",,,,,"-4,488","-3,525",,,,,,,100,100,"1,333",4,"1,428","14,982","22,995",0.01,0.14
SCL,17Oct2021,Pacific,N,"21,198","23,327","16,021","-7,306",,,,,"16,021",,,,,"-4,038","-3,252",,,,,,,107,107,"1,136",1,"1,242","16,021","23,311",0.01,0.12
SCL,18Oct2021,Pacific,N,"24,191","25,175","17,312","-7,863",,,,,"17,312",,,,,"-5,002","-2,857",,,,,,,115,115,"1,059",0,"1,174","17,312","25,171",0.01,0.10
SCL,19Oct2021,Pacific,N,"24,138","24,984","17,220","-7,764",,,,,"17,220",,,,,"-4,519","-3,322",,,,,,,115,115,"1,027",1,"1,141","17,220","25,061",0.01,0.10
SCL,20Oct2021,Pacific,N,"23,708","24,304","16,977","-7,327",,,,,"16,977",,,,,"-4,326","-3,001",,,,,,,113,113,903,2,"1,014","16,977","24,304",0.01,0.09
SCL,21Oct2021,Pacific,N,"23,659","24,029","17,029","-7,000",,,,,"17,029",,,,,"-4,032","-2,968",,,,,,,113,113,881,0,994,"17,029","24,029",0.01,0.09
SCL,22Oct2021,Pacific,N,"23,411","24,771","17,178","-7,593",,,,,"17,178",,,,,"-5,042","-2,551",,,,,,,114,114,804,0,919,"17,178","24,771",0.01,0.08
SCL,23Oct2021,Pacific,N,"22,697","23,960","17,017","-6,943",,,,,"17,017",,,,,"-4,185","-2,758",,,,,,,113,113,850,0,963,"17,017","23,960",0.01,0.09
SCL,24Oct2021,Pacific,N,"22,775","23,792","17,065","-6,727",,,,,"17,065",,,,,"-4,569","-2,158",,,,,,,114,114,810,0,924,"17,065","23,792",0.01,0.09
SCL,25Oct2021,Pacific,N,"24,777","26,514","21,281","-5,233",,,,,"21,281",,,,,"-2,727","-2,506",,,,,,,142,142,586,0,728,"21,281","26,514",0.01,0.06
SCL,26Oct2021,Pacific,N,"25,086","26,936","21,954","-4,982",,,,,"21,954",,,,,"-2,735","-2,247",,,,,,,146,146,586,3,729,"21,954","26,936",0.01,0.06
SCL,27Oct2021,Pacific,N,"25,492","26,831","18,336","-8,495",,,,,"18,336",,,,,"-5,949","-2,546",,,,,,,122,122,"1,011",0,"1,133","18,336","26,831",0.01,0.09
SCL,28Oct2021,Pacific,N,"24,841","25,627","17,443","-8,184",,,,,"17,443",,,,,"-5,848","-2,336",,,,,,,116,116,"1,008",0,"1,124","17,443","25,627",0.01,0.10
SCL,29Oct2021,Pacific,N,"25,075","26,772","15,901","-10,871",,,,,"15,901",,,,,"-8,133","-2,738",,,,,,,106,106,"1,285",0,"1,391","15,901","26,772",0.01,0.11
SCL,30Oct2021,Pacific,N,"24,689","26,129","17,392","-8,737",,,,,"17,392",,,,,"-6,469","-2,268",,,,,,,116,116,"1,113",0,"1,228","17,392","26,129",0.01,0.10
SCL,31Oct2021,Pacific,N,"24,612","25,746","16,434","-9,395",,,,,"16,434",,,,,"-7,221","-2,174",,,,,,,109,109,934,0,"1,043","16,434","25,829",0.01,0.09
SCL,01Nov2021,Pacific,N,"26,716","28,570","14,624","-13,946",,,,,"14,624",,,,,"-9,835","-4,111",,,,,,,97,97,"1,504",0,"1,602","14,624","28,570",0.01,0.12
SCL,02Nov2021,Pacific,N,"25,888","28,096","15,750","-12,346",,,,,"15,750",,,,,"-7,416","-4,930",,,,,,,105,105,"1,397",0,"1,502","15,750","28,096",0.01,0.12
SCL,03Nov2021,Pacific,N,"25,398","26,854","16,087","-10,767",,,,,"16,087",,,,,"-7,381","-3,386",,,,,,,107,107,"1,167",0,"1,274","16,087","26,854",0.01,0.10
SCL,04Nov2021,Pacific,N,"24,827","25,410","15,267","-10,143",,,,,"15,267",,,,,"-8,722","-1,421",,,,,,,102,102,827,0,928,"15,267","25,410",0.01,0.08
SCL,05Nov2021,Pacific,N,"25,585","26,786","19,637","-7,149",,,,,"19,637",,,,,"-5,004","-2,145",,,,,,,131,131,846,9,968,"19,637","26,786",0.01,0.08
SCL,06Nov2021,Pacific,N,"25,361","26,965","18,907","-8,058",,,,,"18,907",,,,,"-6,364","-1,694",,,,,,,126,126,861,1,987,"18,907","26,965",0.01,0.08
SCL,07Nov2021,Pacific,N,,"29,107","16,414",,,,,,"16,414",,,,,,,,,,,,,109,109,,,,"16,414",,0.01,
SCL,08Nov2021,Pacific,N,"27,685","28,738","18,007","-10,731",,,,,"18,007",,,,,"-7,214","-3,517",,,,,,,120,120,"1,117",0,"1,237","18,007","28,738",0.01,0.09
SCL,09Nov2021,Pacific,N,"27,117","28,530","16,653","-11,877",,,,,"16,653",,,,,"-9,686","-2,191",,,,,,,111,111,982,0,"1,093","16,653","28,530",0.01,0.08
SCL,10Nov2021,Pacific,N,"26,934","27,273","15,857","-11,416",,,,,"15,857",,,,,"-8,346","-3,070",,,,,,,106,106,"1,258",0,"1,364","15,857","27,273",0.01,0.11
SCL,11Nov2021,Pacific,N,"25,561","26,796","20,572","-6,224",,,,,"20,572",,,,,"-3,841","-2,383",,,,,,,137,137,693,1,829,"20,572","26,796",0.01,0.07
SCL,12Nov2021,Pacific,N,"24,793","26,410","14,453","-11,957",,,,,"14,453",,,,,"-9,565","-2,392",,,,,,,96,96,"1,129",0,"1,226","14,453","26,410",0.01,0.10
SCL,13Nov2021,Pacific,N,"24,017","25,798","18,889","-6,909",,,,,"18,889",,,,,"-4,038","-2,871",,,,,,,126,126,804,0,929,"18,889","25,798",0.01,0.08
SCL,14Nov2021,Pacific,N,"23,527","25,042","22,254","-2,788",,,,,"22,254",,,,,"-1,734","-1,054",,,,,,,148,148,260,3,404,"22,254","25,042",0.01,0.04
SCL,15Nov2021,Pacific,N,"25,832","26,738","23,600","-3,138",,,,,"23,600",,,,,"-1,342","-1,796",,,,,,,157,157,367,12,512,"23,600","26,738",0.01,0.04
SCL,16Nov2021,Pacific,N,"27,532","29,421","22,774","-6,647",,,,,"22,774",,,,,"-4,408","-2,239",,,,,,,152,152,584,1,734,"22,774","29,421",0.01,0.06
SCL,17Nov2021,Pacific,N,"29,340","30,960","22,374","-8,586",,,,,"22,374",,,,,"-5,006","-3,580",,,,,,,149,149,967,0,"1,116","22,374","30,960",0.01,0.08
SCL,18Nov2021,Pacific,N,"29,015","29,215","19,969","-9,246",,,,,"19,969",,,,,"-5,513","-3,733",,,,,,,133,133,"1,040",0,"1,173","19,969","29,215",0.01,0.09
SCL,19Nov2021,Pacific,N,"27,909","29,754","24,486","-5,268",,,,,"24,486",,,,,"-4,414",-854,,,,,,,163,163,587,22,729,"24,486","29,754",0.01,0.05
SCL,20Nov2021,Pacific,N,"26,217","27,881","24,453","-3,428",,,,,"24,453",,,,,"-5,203","1,775",,,,,,,163,163,461,38,586,"24,453","27,881",0.01,0.05
SCL,21Nov2021,Pacific,N,"26,316","28,521","23,067","-5,454",,,,,"23,067",,,,,"-7,174","1,720",,,,,,,154,154,693,47,799,"23,067","28,521",0.01,0.06
SCL,22Nov2021,Pacific,N,"29,515","31,567","21,825","-9,742",,,,,"21,825",,,,,"-9,760",18,,,,,,,145,145,"1,082",14,"1,213","21,825","31,567",0.01,0.08
SCL,23Nov2021,Pacific,N,"28,636","30,000","19,650","-10,350",,,,,"19,650",,,,,"-12,015","1,665",,,,,,,131,131,922,56,997,"19,650","30,000",0.01,0.07
SCL,24Nov2021,Pacific,N,"28,859","29,833","22,013","-7,820",,,,,"22,013",,,,,"-10,120","1,810",,,,,,,147,147,817,56,908,"22,013","30,323",0.01,0.07
SCL,25Nov2021,Pacific,N,"25,327","26,730","25,444","-1,286",,,,,"25,444",,,,,"-4,281","2,995",,,,,,,169,169,342,52,460,"25,444","26,730",0.01,0.04
SCL,26Nov2021,Pacific,N,"24,980","26,085","22,720","-3,365",,,,,"22,720",,,,,"-5,790","2,425",,,,,,,151,151,526,58,619,"22,720","26,085",0.01,0.05
SCL,27Nov2021,Pacific,N,"24,347","25,869","19,521","-6,348",,,,,"19,521",,,,,"-8,111","1,763",,,,,,,130,130,755,55,830,"19,521","25,869",0.01,0.07
SCL,28Nov2021,Pacific,N,"23,677","24,904","17,367","-7,537",,,,,"17,367",,,,,"-8,630","1,093",,,,,,,116,116,793,40,868,"17,367","24,904",0.01,0.08
SCL,29Nov2021,Pacific,N,"25,198","26,923","22,975","-3,948",,,,,"22,975",,,,,"-5,414","1,466",,,,,,,153,153,457,31,579,"22,975","26,923",0.01,0.05
SCL,30Nov2021,Pacific,N,"25,448","27,475","23,545","-3,930",,,,,"23,545",,,,,"-6,262","2,332",,,,,,,157,157,361,40,478,"23,545","27,475",0.01,0.04
SCL,01Dec2021,Pacific,N,"26,003","27,204","23,303","-3,901",,,,,"23,303",,,,,"-5,456","1,555",,,,,,,155,155,337,26,466,"23,303","27,204",0.01,0.04
SCL,02Dec2021,Pacific,N,"27,356","27,610","24,125","-3,485",,,,,"24,125",,,,,"-5,704","2,219",,,,,,,161,161,327,36,451,"24,125","27,610",0.01,0.04
SCL,03Dec2021,Pacific,N,"29,260","31,286","26,751","-4,535",,,,,"26,751",,,,,"-5,954","1,419",,,,,,,178,178,397,24,552,"26,751","31,286",0.01,0.04
SCL,04Dec2021,Pacific,N,"28,467","30,369","27,735","-2,634",,,,,"27,735",,,,,"-4,942","2,308",,,,,,,185,185,283,33,435,"27,735","30,369",0.01,0.03
SCL,05Dec2021,Pacific,N,"28,440","30,773","29,257","-1,516",,,,,"29,257",,,,,"-3,252","1,736",,,,,,,195,195,185,19,361,"29,257","30,773",0.01,0.03
SCL,06Dec2021,Pacific,N,"31,435","32,679","24,700","-7,979",,,,,"24,700",,,,,"-8,532",553,,,,,,,165,165,562,11,716,"24,700","32,679",0.01,0.05
SCL,07Dec2021,Pacific,N,"28,768","30,327","15,828","-14,499",,,,,"15,828",,,,,"-14,350",-149,,,,,,,105,105,"1,095",11,"1,190","15,828","30,327",0.01,0.09
SCL,08Dec2021,Pacific,N,"29,238","30,044","14,617","-15,427",,,,,"14,617",,,,,"-16,362",935,,,,,,,97,97,725,25,798,"14,617","30,044",0.01,0.06
SCL,09Dec2021,Pacific,N,"30,397","31,128","15,373","-15,755",,,,,"15,373",,,,,"-16,167",412,,,,,,,102,102,838,13,927,"15,373","31,128",0.01,0.07
SCL,10Dec2021,Pacific,N,"30,816","30,235","16,862","-13,373",,,,,"16,862",,,,,"-15,345",40,,,,,,,112,112,818,5,926,"16,862","32,167",0.01,0.06
SCL,11Dec2021,Pacific,N,"28,082","29,595","13,421","-16,174",,,,,"13,421",,,,,"-16,451",277,,,,,,,89,89,733,9,813,"13,421","29,595",0.01,0.06
SCL,12Dec2021,Pacific,N,"28,525","30,784","14,532","-16,252",,,,,"14,532",,,,,"-15,752",-500,,,,,,,97,97,"1,016",1,"1,112","14,532","30,784",0.01,0.08
SCL,13Dec2021,Pacific,N,"31,805","33,152","17,156","-15,996",,,,,"17,156",,,,,"-15,226",-770,,,,,,,114,114,"1,283",0,"1,397","17,156","33,152",0.01,0.09
SCL,14Dec2021,Pacific,N,"31,291","34,012","19,704","-14,308",,,,,"19,704",,,,,"-13,648",-660,,,,,,,131,131,"1,262",0,"1,393","19,704","34,012",0.01,0.09
SCL,15Dec2021,Pacific,N,"31,497","33,264","17,215","-16,049",,,,,"17,215",,,,,"-15,126",-923,,,,,,,115,115,"1,439",0,"1,554","17,215","33,264",0.01,0.10
SCL,16Dec2021,Pacific,N,"30,831","31,553","17,071","-14,482",,,,,"17,071",,,,,"-14,468",-14,,,,,,,114,114,"1,182",8,"1,288","17,071","31,553",0.01,0.09
SCL,17Dec2021,Pacific,N,"30,994","32,047","20,009","-12,038",,,,,"20,009",,,,,"-12,304",266,,,,,,,133,133,955,9,"1,079","20,009","32,047",0.01,0.07
SCL,18Dec2021,Pacific,N,"28,746","30,536","17,911","-12,625",,,,,"17,911",,,,,"-13,029",404,,,,,,,119,119,958,13,"1,064","17,911","30,536",0.01,0.08
SCL,19Dec2021,Pacific,N,"28,321","29,691","15,715","-13,976",,,,,"15,715",,,,,"-14,269",293,,,,,,,105,105,"1,268",15,"1,358","15,715","29,691",0.01,0.10
SCL,20Dec2021,Pacific,N,"32,516","34,055","17,726","-16,329",,,,,"17,726",,,,,"-16,023",-306,,,,,,,118,118,"1,509",2,"1,625","17,726","34,055",0.01,0.11
SCL,21Dec2021,Pacific,N,"31,079","33,884","19,791","-14,093",,,,,"19,791",,,,,"-15,436","1,343",,,,,,,132,132,"1,632",71,"1,693","19,791","33,884",0.01,0.11
SCL,22Dec2021,Pacific,N,"30,010","31,022","18,215","-12,807",,,,,"18,215",,,,,"-13,548",741,,,,,,,121,121,"1,354",39,"1,437","18,215","31,022",0.01,0.10
SCL,23Dec2021,Pacific,N,"29,711","30,244","16,630","-13,614",,,,,"16,630",,,,,"-14,391",777,,,,,,,111,111,"1,330",32,"1,408","16,630","30,244",0.01,0.10
SCL,24Dec2021,Pacific,N,"28,768","29,972","15,774","-14,198",,,,,"15,774",,,,,"-15,367","1,169",,,,,,,105,105,"1,136",41,"1,200","15,774","29,972",0.01,0.09
SCL,25Dec2021,Pacific,N,"27,978","29,371","16,395","-12,976",,,,,"16,395",,,,,"-14,649","1,673",,,,,,,109,109,938,56,992,"16,395","29,371",0.01,0.07
SCL,26Dec2021,Pacific,N,"32,777","34,801","15,912","-18,889",,,,,"15,912",,,,,"-20,340","1,451",,,,,,,106,106,"1,201",52,"1,255","15,912","34,801",0.01,0.08
SCL,27Dec2021,Pacific,N,"38,541","39,810","16,322","-23,488",,,,,"16,322",,,,,"-24,218",730,,,,,,,109,109,"1,448",29,"1,527","16,322","39,810",0.01,0.08
SCL,28Dec2021,Pacific,N,"37,381","38,935","16,331","-22,604",,,,,"16,331",,,,,"-23,280",676,,,,,,,109,109,"1,502",25,"1,585","16,331","38,935",0.01,0.09
SCL,29Dec2021,Pacific,N,"37,506","38,415","17,716","-20,699",,,,,"17,716",,,,,"-21,157",458,,,,,,,118,118,"1,344",16,"1,446","17,716","38,415",0.01,0.08
SCL,30Dec2021,Pacific,N,"35,911","35,999","17,988","-18,011",,,,,"17,988",,,,,"-18,714",703,,,,,,,120,120,"1,162",21,"1,261","17,988","35,999",0.01,0.08
SCL,31Dec2021,Pacific,N,"34,769","36,021","18,301","-17,720",,,,,"18,301",,,,,"-18,089",369,,,,,,,122,122,"1,130",12,"1,240","18,301","36,021",0.01,0.08
SCL,01Jan2022,Pacific,N,"31,830","35,753","17,460","-18,293",,,,,"17,460",,,,,"-18,366",73,,,,,,,116,116,"1,341",10,"1,447","17,460","35,753",0.01,0.09
SCL,02Jan2022,Pacific,N,"31,168","34,517","14,652","-19,865",,,,,"14,652",,,,,"-19,855",-10,,,,,,,98,98,"1,656",9,"1,744","14,652","34,517",0.01,0.11
SCL,03Jan2022,Pacific,N,"32,915","36,016","15,443","-20,573",,,,,"15,443",,,,,"-20,287",-286,,,,,,,103,103,"1,726",2,"1,827","15,443","36,016",0.01,0.11
SCL,04Jan2022,Pacific,N,"32,866","35,273","15,373","-19,900",,,,,"15,373",,,,,"-20,125",225,,,,,,,102,102,"1,380",13,"1,469","15,373","35,273",0.01,0.09
SCL,05Jan2022,Pacific,N,"32,116","34,748","16,169","-18,579",,,,,"16,169",,,,,"-18,777",198,,,,,,,108,108,"1,088",11,"1,186","16,169","34,748",0.01,0.08
SCL,06Jan2022,Pacific,N,"30,586","31,974","17,406","-14,568",,,,,"17,406",,,,,"-14,910",342,,,,,,,116,116,868,12,971,"17,406","31,974",0.01,0.07
